folioviv,foliohog,ubica_geo,tam_loc,factor,clase_hog,sexo_jefe,edad_jefe,educa_jefe,tot_integ,ing_cor
1202196706,1,12029,1,736,2,1,34,06,5,25721.29
1202198201,1,12029,1,652,3,2,64,01,2,10863.29
1202198202,1,12029,1,652,2,1,26,10,4,35640.7
1202198203,1,12029,1,652,1,1,34,10,1,31042.66
1202198204,1,12029,1,652,1,1,44,10,1,66980.87999999999
1202198206,1,12029,1,652,2,1,76,04,2,37971.27
1202216801,1,12029,1,987,2,2,54,06,3,203262.25
1202216803,1,12029,1,987,3,1,53,10,4,28697.66
1202224401,1,12029,1,1039,2,1,47,10,4,49157.58
1202224402,1,12029,1,1039,3,1,63,10,5,101104.75
1202224404,1,12029,1,1039,2,1,49,08,4,62912.29
1202224406,1,12029,1,1039,2,1,55,10,4,68580.79000000001
1202226002,1,12029,1,1444,2,2,53,10,3,82357.3
1202226005,1,12029,1,1444,4,1,58,10,6,98411.26
1202226006,1,12029,1,1444,2,1,39,11,4,34176
1202263501,1,12029,1,711,2,1,44,10,3,39294.39
1202263503,1,12029,1,711,2,1,38,10,2,55174.05
1202263504,1,12029,1,711,3,2,85,04,5,22202.08
1202263505,1,12029,1,711,2,1,79,04,3,14038
1202263506,1,12029,1,711,2,1,32,10,4,30570.64
1202288001,1,12029,1,597,2,1,22,06,4,19778.21
1202288002,1,12029,1,597,2,1,40,08,4,114138.56
1202288003,1,12029,1,597,1,1,43,04,1,5706.23
1202288004,1,12029,1,597,2,1,34,08,4,39114.62
1202288005,1,12029,1,597,3,2,52,07,9,59387.98
1202288006,1,12029,1,597,2,2,65,04,3,40190.72
1202311601,1,12029,1,767,2,1,35,10,4,21268.37
1202311602,1,12029,1,767,2,1,55,08,2,44074.61
1202311603,1,12029,1,767,2,1,28,05,6,14729.5
1202311604,1,12029,1,767,2,1,50,08,3,37554.06000000001
1202311606,1,12029,1,767,2,2,24,06,4,39393.43
1202374701,1,12029,1,944,2,1,38,04,4,10921.95
1202374702,1,12029,1,944,2,1,46,08,5,50325.35000000001
1202374703,1,12029,1,944,3,1,19,09,3,13091.78
1202374704,1,12029,1,944,2,1,35,08,4,41828.16
1202374705,1,12029,1,944,1,2,45,08,1,24235.67
1202374705,2,12029,1,944,2,1,22,09,3,14754.09
1202472301,1,12029,1,1113,3,1,73,07,4,68814.35000000001
1202472303,1,12029,1,1113,2,1,42,08,6,32023.15
1202472304,1,12029,1,1113,1,1,52,10,1,14230.3
1202594501,1,12035,1,525,2,2,68,03,3,104718.71
1202594501,2,12035,1,525,2,1,36,07,4,35568.26
1202594501,3,12035,1,525,3,2,47,06,4,39930.15
1202594502,1,12035,1,525,3,1,70,06,8,83453.14999999999
1202594503,1,12035,1,525,3,2,44,04,5,32408.18
1202594504,1,12035,1,525,3,1,64,08,7,29965.54
1202594505,1,12035,1,525,2,1,59,10,5,19809.77
1202594506,1,12035,1,525,3,2,82,03,5,20415.66
1202661303,1,12035,1,569,2,1,37,06,4,22288.55
1202661304,1,12035,1,569,3,1,61,06,5,59282.78999999999
1202661305,1,12035,1,569,2,1,67,04,3,34310.23
1202675202,1,12035,1,681,2,1,34,10,3,31438.73
1202675203,1,12035,1,681,2,1,25,10,3,38973.62
1202675204,1,12035,1,681,2,1,27,10,3,20647.36
1202675205,1,12035,1,681,2,1,31,10,3,86115.97
1202675206,1,12035,1,681,2,2,35,10,4,47189.55
1202723502,1,12035,1,775,2,1,44,10,6,71170.21999999999
1202723503,1,12035,1,775,2,1,52,06,5,696174.73
1202723504,1,12035,1,775,2,1,55,11,2,124673.18
1202723504,2,12035,1,775,2,1,26,10,4,36855.95
1202723504,3,12035,1,775,2,1,31,10,4,100337.36
1202723505,1,12035,1,775,3,1,42,11,2,51035.21999999999
1202723506,1,12035,1,775,2,1,47,11,4,118089.96
1202774902,1,12035,1,639,2,2,38,08,3,23236.21
1202774903,1,12035,1,639,2,2,59,06,2,25320.73
1202774906,1,12035,1,639,2,2,29,09,2,47152.16
1202786801,1,12035,1,481,3,2,78,01,2,5719.65
1202786802,1,12035,1,481,3,2,49,06,6,79670.36
1202786803,1,12035,1,481,3,2,80,04,2,53516.39999999999
1202786804,1,12035,1,481,3,1,28,06,4,29779.67
1202786806,1,12035,1,481,2,2,42,10,3,17820.75
1202813301,1,12035,1,910,1,1,37,10,1,70276.98
1202813305,1,12035,1,910,3,1,64,10,6,46254.42000000001
1202818401,1,12035,1,475,2,1,28,08,2,165688.12
1202818402,1,12035,1,475,1,2,79,03,1,15725.44
1202818403,1,12035,1,475,3,2,61,06,2,93554.51999999999
1202818404,1,12035,1,475,2,1,32,08,4,61610.58
1202818405,1,12035,1,475,3,1,63,06,4,54323.28000000001
1202818406,1,12035,1,475,2,1,63,10,2,129373.85
1202839001,1,12035,1,725,2,1,63,01,6,16069.9
1202839002,1,12035,1,725,3,2,59,03,5,61211.87999999999
1202839003,1,12035,1,725,2,2,48,08,4,20708.15
1202839004,1,12035,1,725,2,2,44,10,2,14986.37
1202839005,1,12035,1,725,2,1,35,06,4,22621.19
1202839006,1,12035,1,725,2,2,28,10,2,79826.07000000001
1202851603,1,12035,1,500,2,2,48,03,6,20045.87
1202851604,1,12035,1,500,1,1,43,05,1,24245.89
1202851605,1,12035,1,500,2,1,49,10,2,44624.47
1202851606,1,12035,1,500,2,1,58,06,3,61573.84
1202870701,1,12035,1,761,2,2,21,04,4,5039.17
1202870702,1,12035,1,761,1,1,38,10,1,28182.77
1202870703,1,12035,1,761,2,1,36,08,3,16796.48
1202870704,1,12035,1,761,2,1,34,08,5,53937.79
1202870705,1,12035,1,761,3,2,82,05,3,77075.39
1202870706,1,12035,1,761,3,1,63,03,3,9057.74
1202886702,1,12035,1,758,2,1,32,08,4,24801.61
1202886703,1,12035,1,758,2,1,38,03,2,15024.11
1202886704,1,12035,1,758,2,1,37,03,5,13694.71
1202886705,1,12035,1,758,3,2,41,03,4,37140.19
1202886706,1,12035,1,758,2,2,32,03,5,12113.08
1202943202,1,12035,1,705,2,1,44,08,4,45088.17999999999
1202943203,1,12035,1,705,2,2,45,11,3,99287.09
1202943204,1,12035,1,705,2,1,38,08,4,51024.57000000001
1202943205,1,12035,1,705,2,1,33,08,5,29782.91
1202943206,1,12035,1,705,2,2,65,10,2,51067.14999999999
1202966007,1,12007,2,430,1,2,66,10,1,7201.969999999999
1202966009,1,12007,2,430,1,2,63,09,1,22859.74
1202966011,1,12007,2,430,3,2,29,03,5,11847.52
1202966012,1,12007,2,430,2,2,39,10,4,35188.49
1202966402,1,12007,2,430,3,1,58,08,5,45584.46999999999
1202966404,1,12007,2,430,2,2,51,07,2,37896.91
1202966405,1,12007,2,430,3,1,67,06,3,30321.63
1202966406,1,12007,2,430,2,1,73,06,2,48853.06000000001
1202966613,1,12007,2,430,1,1,73,03,1,11916.38
1202966614,1,12007,2,430,1,2,85,01,1,39807.09
1202966616,1,12007,2,430,2,1,46,09,2,113298.94
1202966617,1,12007,2,430,1,1,53,10,1,33461.79
1202966618,1,12007,2,430,1,1,50,09,1,130373.52
1202966720,1,12007,2,430,3,2,58,06,4,54704.29
1202966721,1,12007,2,430,3,1,81,03,7,68216.94
1202966722,1,12007,2,430,1,1,64,06,1,59098.7
1202966723,1,12007,2,430,2,1,57,08,2,58646.01
1202966724,1,12007,2,430,2,1,64,04,3,269603.58
1203012201,1,12011,2,567,2,1,46,04,2,34608.19
1203012202,1,12011,2,567,2,1,37,06,5,51788.86
1203012203,1,12011,2,567,3,1,78,01,8,19373.83
1203012204,1,12011,2,567,1,2,61,04,1,6428.639999999999
1203012205,1,12011,2,567,2,1,60,06,2,19286.37
1203012206,1,12011,2,567,3,1,29,08,5,22746.09
1203012313,1,12011,2,567,2,1,41,06,3,37008.2
1203012314,1,12011,2,567,3,1,58,06,5,37028.72
1203012315,1,12011,2,567,2,1,53,03,4,29147.24
1203012316,1,12011,2,567,4,1,59,04,5,32169.12
1203012317,1,12011,2,567,3,1,93,01,5,48177.11
1203012318,1,12011,2,567,1,2,61,01,1,5439.1
1203012507,1,12011,2,567,2,1,27,08,3,27669.94
1203012508,1,12011,2,567,3,1,46,04,3,8162.34
1203012509,1,12011,2,567,1,1,54,07,1,30399.06
1203012510,1,12011,2,567,2,2,38,06,2,16606.87
1203012511,1,12011,2,567,3,2,51,03,3,14799.92
1203012920,1,12011,2,567,2,2,57,10,2,96816.25
1203012921,1,12011,2,567,3,1,59,01,6,25957.03
1203012922,1,12011,2,567,3,2,62,01,5,12265.3
1203012923,1,12011,2,567,2,1,68,06,3,35971.32999999999
1203012924,1,12011,2,567,2,1,33,07,3,12692.93
1203015013,1,12011,2,590,2,1,63,01,3,5747.4
1203015014,1,12011,2,590,2,2,48,03,3,16425.29
1203015015,1,12011,2,590,2,1,51,01,2,20950.28
1203015016,1,12011,2,590,2,1,36,06,5,36080.57
1203015017,1,12011,2,590,2,2,33,07,4,19512.97
1203015018,1,12011,2,590,2,2,47,06,2,19710.37
1203015407,1,12011,2,590,2,2,42,03,2,27804.61
1203015408,1,12011,2,590,2,1,42,10,4,12670.04
1203015409,1,12011,2,590,2,2,32,08,2,16972.35
1203015410,1,12011,2,590,3,1,37,08,6,38187.34
1203015411,1,12011,2,590,3,2,41,05,5,20723.33
1203015412,1,12011,2,590,2,2,44,08,2,25418.98
1203015620,1,12011,2,590,5,2,61,06,3,34652.91
1203015622,1,12011,2,590,3,2,47,06,3,10507.36
1203015623,1,12011,2,590,2,1,33,08,3,16279.64
1203015624,1,12011,2,590,1,1,53,01,1,11689.16
1203015802,1,12011,2,590,2,1,26,08,4,16362.09
1203015803,1,12011,2,590,3,2,45,06,3,21431.75
1203015804,1,12011,2,590,3,1,49,06,5,33681.11
1203015805,1,12011,2,590,2,1,43,09,4,45105.68
1203015806,1,12011,2,590,3,1,37,08,5,84037.99999999999
1203024001,1,12012,2,845,2,1,37,06,4,7158.639999999999
1203024002,1,12012,2,845,2,1,37,06,3,20978.78
1203024003,1,12012,2,845,2,2,38,03,4,15766.78
1203024004,1,12012,2,845,2,1,40,11,4,15839.96
1203024005,1,12012,2,845,3,1,66,01,6,24357.32
1203024006,1,12012,2,845,2,2,44,10,2,30262.97
1203024219,1,12012,2,845,2,1,50,06,4,30367.82
1203024220,1,12012,2,845,3,2,40,06,5,20967.01
1203024221,1,12012,2,845,2,2,37,06,2,5995.15
1203024222,1,12012,2,845,2,1,44,06,4,33576.14999999999
1203024223,1,12012,2,845,2,1,42,03,3,26691.04
1203024224,1,12012,2,845,2,1,38,07,3,11177.23
1203024607,1,12012,2,845,2,1,55,08,4,44579.42000000001
1203024609,1,12012,2,845,2,1,31,08,3,7798.03
1203024611,1,12012,2,845,3,2,52,10,4,31745.88000000001
1203024612,1,12012,2,845,1,2,73,01,1,8551.009999999998
1203024713,1,12012,2,845,2,1,53,08,6,52308.27
1203024714,1,12012,2,845,3,1,56,10,9,66816.03999999999
1203024715,1,12012,2,845,4,2,54,04,6,48928.67999999999
1203024716,1,12012,2,845,2,1,30,08,5,40018.92
1203024717,1,12012,2,845,3,2,48,03,7,25598.98
1203024718,1,12012,2,845,2,1,65,04,4,6094.4
1203122307,1,12034,2,625,3,1,69,03,5,17007.14
1203122308,1,12034,2,625,2,1,53,05,3,19287.62
1203122309,1,12034,2,625,2,1,68,03,3,23299.12
1203122310,1,12034,2,625,2,1,47,03,4,12089.06
1203122311,1,12034,2,625,1,1,32,03,1,18996.98
1203122311,2,12034,2,625,1,1,37,04,1,9760.220000000001
1203122311,3,12034,2,625,2,1,45,01,2,9207.440000000001
1203122312,1,12034,2,625,2,1,39,01,5,20997.23
1203122501,1,12034,2,625,3,1,51,03,6,15154.89
1203122502,1,12034,2,625,2,2,31,04,2,7611.490000000001
1203122503,1,12034,2,625,3,1,64,06,4,63197.88999999999
1203122504,1,12034,2,625,1,1,63,05,1,12899.28
1203122505,1,12034,2,625,2,1,48,03,4,16103.96
1203122506,1,12034,2,625,3,1,48,04,6,27320.57
1203122819,1,12034,2,625,1,2,66,01,1,5950.81
1203122820,1,12034,2,625,1,2,73,03,1,10465.56
1203122820,2,12034,2,625,2,2,38,08,2,14775.12
1203122820,3,12034,2,625,2,1,22,08,2,24318.85
1203122821,1,12034,2,625,2,2,59,04,2,15762.28
1203122822,1,12034,2,625,2,1,63,04,7,25578.42000000001
1203122823,1,12034,2,625,1,2,68,04,1,7647.53
1203122824,1,12034,2,625,2,1,52,10,4,78907.15000000001
1203122913,1,12034,2,625,3,1,30,08,5,38400.84
1203122915,1,12034,2,625,2,1,68,03,3,29894.82
1203122917,1,12034,2,625,2,1,43,03,4,12588
1203122918,1,12034,2,625,2,1,46,04,2,36178.72
1203414019,1,12055,2,498,1,2,47,08,1,34149.04
1203414020,1,12055,2,498,2,1,30,07,3,18077.93
1203414021,1,12055,2,498,3,1,64,06,3,65549.11
1203414022,1,12055,2,498,1,2,56,09,1,29197.28
1203414024,1,12055,2,498,1,2,61,01,1,16643.56
1203414413,1,12055,2,498,2,1,48,06,2,17477.48
1203414414,1,12055,2,498,2,1,55,10,4,76160.73000000001
1203414415,1,12055,2,498,2,1,38,08,4,68743.72
1203414416,1,12055,2,498,2,1,29,06,5,24959.51
1203414417,1,12055,2,498,2,2,33,10,4,18266.78
1203414807,1,12055,2,498,2,1,56,03,2,13588.51
1203414808,1,12055,2,498,2,1,48,06,5,18049.14
1203414810,1,12055,2,498,2,1,27,08,4,24219.25
1203414811,1,12055,2,498,2,1,30,06,4,6872.42
1203414901,1,12055,2,498,2,1,57,11,3,53568.26000000001
1203414902,1,12055,2,498,1,1,37,06,1,29152.16
1203414904,1,12055,2,498,2,1,36,08,5,27080.89
1203414905,1,12055,2,498,2,1,40,06,3,30825.71
1203424214,1,12055,2,586,2,2,69,08,3,63593.06
1203424215,1,12055,2,586,2,1,63,07,3,50238.92
1203424216,1,12055,2,586,2,1,60,04,3,39797.89
1203424519,1,12055,2,586,3,1,80,11,4,77195.25
1203424520,1,12055,2,586,2,1,82,03,2,10886.15
1203424521,1,12055,2,586,2,1,48,06,4,39112.9
1203424522,1,12055,2,586,1,2,48,06,1,16291.4
1203424524,1,12055,2,586,2,1,29,05,3,23795.21
1203424601,1,12055,2,586,3,2,84,03,5,65127.37
1203424603,1,12055,2,586,3,1,48,03,4,62544.59
1203424604,1,12055,2,586,2,1,52,10,2,50270.15
1203424605,1,12055,2,586,2,2,45,06,2,15626.77
1203424606,1,12055,2,586,1,2,55,06,1,17025.73
1203424707,1,12055,2,586,1,2,56,09,1,20601.63
1203424708,1,12055,2,586,2,1,49,10,4,150587.45
1203424711,1,12055,2,586,2,1,84,03,2,20308.25
1203441301,1,12055,2,538,3,1,23,06,4,18733.68
1203441302,1,12055,2,538,2,1,46,04,4,52297.78000000001
1203441303,1,12055,2,538,3,1,53,04,4,38219.81
1203441304,1,12055,2,538,3,2,79,03,3,27834.88
1203441305,1,12055,2,538,2,1,30,05,4,20029.14
1203441306,1,12055,2,538,2,1,55,05,3,23217.85
1203441420,1,12055,2,538,2,1,40,04,6,34657.54
1203441421,1,12055,2,538,3,2,62,01,2,10483.86
1203441422,1,12055,2,538,2,2,22,04,2,10542.13
1203441423,1,12055,2,538,2,1,46,04,5,23268.99
1203441424,1,12055,2,538,2,1,53,01,4,27236.14
1203441813,1,12055,2,538,3,1,25,06,4,59940.28
1203441814,1,12055,2,538,2,1,16,06,2,8297.389999999999
1203441815,1,12055,2,538,1,1,65,06,1,8080.32
1203441816,1,12055,2,538,2,1,33,08,2,22205.57
1203441816,2,12055,2,538,2,1,65,10,2,21346.62
1203441816,3,12055,2,538,2,1,47,08,4,6767.889999999999
1203441817,1,12055,2,538,2,2,35,04,3,24583.81
1203441818,1,12055,2,538,2,1,45,04,5,35718.14999999999
1203441907,1,12055,2,538,2,1,59,04,2,7333.440000000001
1203441909,1,12055,2,538,2,2,22,08,2,20535.86
1203441910,1,12055,2,538,2,1,94,03,2,5340.87
1203441911,1,12055,2,538,2,1,58,08,2,12874.2
1203441912,1,12055,2,538,2,2,23,03,2,6098.33
1203476207,1,12057,2,413,2,2,56,06,2,28836.95
1203476209,1,12057,2,413,2,2,44,03,4,34939.86
1203476211,1,12057,2,413,2,2,48,08,3,58579.52
1203476212,1,12057,2,413,3,1,61,03,3,42102.59
1203476320,1,12057,2,413,3,2,61,01,5,22353.21
1203476321,1,12057,2,413,2,1,52,08,3,29805.39
1203476322,1,12057,2,413,2,1,65,03,4,41048.27
1203476323,1,12057,2,413,2,1,32,08,4,20971.99
1203476514,1,12057,2,413,2,1,49,08,4,53853.7
1203476515,1,12057,2,413,2,2,86,04,4,38010.78
1203476516,1,12057,2,413,1,2,57,06,1,37241.73
1203476518,1,12057,2,413,3,2,99,05,6,115747.33
1203476701,1,12057,2,413,2,1,43,08,5,24573.98
1203476702,1,12057,2,413,1,1,34,10,1,63217.54000000001
1203476703,1,12057,2,413,1,2,33,10,2,13103.11
1203476704,1,12057,2,413,1,2,62,09,1,31573.76
1203476706,1,12057,2,413,1,1,60,06,1,7937.76
1203542019,1,12061,2,503,2,1,51,06,3,40416.82000000001
1203542020,1,12061,2,503,2,1,55,06,4,86050.68999999999
1203542022,1,12061,2,503,3,2,54,06,5,22904.79
1203542023,1,12061,2,503,1,1,29,08,1,20132.69
1203542413,1,12061,2,503,1,1,63,03,1,8015.59
1203542415,1,12061,2,503,3,2,69,04,2,26235.98
1203542416,1,12061,2,503,3,1,24,10,3,23566.29
1203542418,1,12061,2,503,3,1,44,05,10,44032.03
1203542807,1,12061,2,503,2,2,60,08,2,31719.13
1203542808,1,12061,2,503,3,2,63,08,4,21328.5
1203542809,1,12061,2,503,2,1,65,11,4,181489.26
1203542810,1,12061,2,503,2,1,41,11,4,134268.11
1203542811,1,12061,2,503,2,2,35,08,3,19898.7
1203542901,1,12061,2,503,1,2,44,08,1,11435.18
1203542902,1,12061,2,503,1,2,96,01,1,13020.72
1203542903,1,12061,2,503,2,1,50,06,6,45280.98
1203542904,1,12061,2,503,2,1,48,11,3,62580.28000000001
1203542905,1,12061,2,503,1,2,62,06,1,34516.53
1203542905,2,12061,2,503,2,1,36,10,5,77239.2
1203542906,1,12061,2,503,2,2,64,08,3,80903.72
1203579214,1,12066,2,556,3,2,58,06,4,46359.31000000001
1203579216,1,12066,2,556,3,1,75,06,4,80072.86000000002
1203579218,1,12066,2,556,2,1,21,06,3,25359.09
1203579519,1,12066,2,556,2,1,32,04,5,17579.32
1203579520,1,12066,2,556,2,1,60,04,3,59603.66
1203579522,1,12066,2,556,2,1,42,08,2,110569.12
1203579523,1,12066,2,556,2,1,58,05,2,32912.47
1203579524,1,12066,2,556,3,2,67,01,4,23091.03
1203579601,1,12066,2,556,2,1,34,10,2,49844.26
1203579602,1,12066,2,556,1,2,76,03,1,31954.41
1203579603,1,12066,2,556,3,1,55,10,4,116227.83
1203579604,1,12066,2,556,1,2,37,08,1,18404.74
1203579605,1,12066,2,556,2,1,57,10,5,94761.11
1203579707,1,12066,2,556,3,1,77,10,8,120154.45
1203579708,1,12066,2,556,3,2,76,04,3,36281.14
1203579709,1,12066,2,556,2,1,33,10,4,72686.89
1203579709,2,12066,2,556,2,1,28,10,3,22868.84
1203676301,1,12001,3,497,2,1,44,06,4,29739.64
1203676302,1,12001,3,497,3,2,83,01,6,27852.23
1203676303,1,12001,3,497,3,1,60,03,4,34707.13
1203676304,1,12001,3,497,2,1,70,03,2,7726.26
1203676305,1,12001,3,497,2,1,42,06,2,12798.58
1203676306,1,12001,3,497,3,1,52,06,7,37573.88
1203676419,1,12001,3,497,2,1,29,06,5,38726.48
1203676420,1,12001,3,497,2,2,38,04,3,29933.43
1203676421,1,12001,3,497,2,1,49,04,6,18584.09
1203676424,1,12001,3,497,2,1,32,08,2,30629.53
1203676813,1,12001,3,497,1,2,81,01,1,4613.1
1203676814,1,12001,3,497,2,2,56,03,2,25704.08
1203676815,1,12001,3,497,2,1,35,10,4,20621.29
1203676816,1,12001,3,497,2,2,30,06,4,20616.35
1203676817,1,12001,3,497,3,2,41,08,5,53831.38000000001
1203676907,1,12001,3,497,1,1,74,01,1,5032.280000000001
1203676908,1,12001,3,497,2,1,70,03,3,24791.01
1203676909,1,12001,3,497,2,1,61,05,3,12656.22
1203676910,1,12001,3,497,3,2,57,03,7,103984.66
1203676911,1,12001,3,497,3,1,84,01,7,25179.29
1203676912,1,12001,3,497,2,1,41,04,4,19948.05
1203754213,1,12004,3,405,2,2,45,01,4,20402.33
1203754214,1,12004,3,405,2,2,64,01,3,12882.43
1203754215,1,12004,3,405,2,2,43,03,3,9763.969999999999
1203754216,1,12004,3,405,2,2,38,03,2,16921.35
1203754216,2,12004,3,405,2,1,22,04,3,13407.96
1203754217,1,12004,3,405,2,1,40,08,4,6288.420000000001
1203754218,1,12004,3,405,1,1,59,03,1,4662.72
1203754519,1,12004,3,405,2,2,41,01,2,13977
1203754520,1,12004,3,405,2,1,48,05,5,37248.79
1203754521,1,12004,3,405,3,1,49,05,7,53047.60999999999
1203754522,1,12004,3,405,3,1,54,08,8,36921.09
1203754523,1,12004,3,405,3,1,30,03,5,53110.57000000001
1203754524,1,12004,3,405,1,1,54,04,1,12680.36
1203754601,1,12004,3,405,3,2,23,06,8,33256.12
1203754602,1,12004,3,405,2,2,47,03,2,12680.41
1203754603,1,12004,3,405,3,1,47,06,6,57494.74
1203754605,1,12004,3,405,2,1,28,07,4,16707.94
1203754606,1,12004,3,405,2,2,35,03,4,7083.35
1203754707,1,12004,3,405,2,2,26,05,7,11919.23
1203754708,1,12004,3,405,2,1,63,03,3,68627.58
1203754709,1,12004,3,405,2,1,36,06,5,22441.91
1203754710,1,12004,3,405,2,1,72,03,2,17182.15
1203754711,1,12004,3,405,2,2,41,04,5,42977.93
1203754712,1,12004,3,405,3,1,65,01,6,75785.61000000002
1203824013,1,12011,3,551,3,2,68,01,3,15369.97
1203824014,1,12011,3,551,2,1,56,06,2,21270.05
1203824015,1,12011,3,551,1,2,70,03,1,16321.48
1203824016,1,12011,3,551,1,1,88,03,1,15640.53
1203824017,1,12011,3,551,2,1,64,11,2,98390.94
1203824018,1,12011,3,551,2,1,56,10,2,47765.93
1203824407,1,12011,3,551,2,2,32,06,4,13769
1203824408,1,12011,3,551,3,2,67,08,3,10839.42
1203824409,1,12011,3,551,1,2,70,10,1,46447.02
1203824410,1,12011,3,551,2,2,42,06,2,54713.25
1203824411,1,12011,3,551,1,1,73,04,1,18916.71
1203824412,1,12011,3,551,3,2,38,08,4,27252.12
1203824619,1,12011,3,551,3,2,43,06,4,42142.07
1203824620,1,12011,3,551,1,2,74,01,1,9658
1203824620,2,12011,3,551,2,1,50,05,4,24842.58
1203824621,1,12011,3,551,3,2,68,03,3,15260.97
1203824622,1,12011,3,551,2,1,61,04,4,18038.62
1203824623,1,12011,3,551,2,1,40,10,5,49868.82000000001
1203824624,1,12011,3,551,3,1,54,10,5,57556.31000000001
1203824801,1,12011,3,551,2,1,58,01,5,52638.66
1203824803,1,12011,3,551,3,1,66,06,4,65100.06
1203824804,1,12011,3,551,3,2,63,08,2,20791.65
1203824805,1,12011,3,551,3,2,50,06,4,64419.76999999999
1203824806,1,12011,3,551,2,1,55,10,4,50388.16
1203857202,1,12015,3,467,1,2,74,03,1,8670.940000000001
1203857203,1,12015,3,467,1,2,74,06,1,22687.4
1203857205,1,12015,3,467,2,1,80,05,2,25573.84
1203857206,1,12015,3,467,1,1,52,08,1,29442.06
1203857313,1,12015,3,467,2,1,77,01,3,12788.04
1203857314,1,12015,3,467,2,1,33,07,4,63342.39
1203857315,1,12015,3,467,2,2,78,04,2,18104.28
1203857316,1,12015,3,467,2,1,67,06,2,47272.33
1203857317,1,12015,3,467,2,2,35,06,4,14330.71
1203857507,1,12015,3,467,2,1,56,08,4,49616.14000000001
1203857508,1,12015,3,467,2,1,35,05,4,16842.29
1203857510,1,12015,3,467,2,2,66,04,2,9750.06
1203857511,1,12015,3,467,3,1,77,01,3,13795.84
1203857512,1,12015,3,467,2,1,49,08,2,42264.95
1203857919,1,12015,3,467,3,2,64,04,3,35267.86
1203857920,1,12015,3,467,2,2,53,04,2,16954.3
1203857921,1,12015,3,467,2,1,44,04,4,19149.21
1203857923,1,12015,3,467,2,1,38,06,5,17703.17
1203857924,1,12015,3,467,2,2,29,06,4,14093.56
1203930013,1,12021,3,528,2,1,41,08,5,30644
1203930014,1,12021,3,528,1,2,54,08,1,52906.52
1203930015,1,12021,3,528,3,1,66,04,3,15213.52
1203930016,1,12021,3,528,3,1,68,06,5,34780.78
1203930018,1,12021,3,528,2,2,67,06,2,20848.29
1203930407,1,12021,3,528,3,2,44,01,5,16076.59
1203930408,1,12021,3,528,2,1,61,03,2,16716.51
1203930409,1,12021,3,528,3,2,26,06,3,56591.38
1203930411,1,12021,3,528,2,1,56,05,5,27129.82
1203930412,1,12021,3,528,3,2,57,10,4,94515.31
1203930619,1,12021,3,528,3,2,62,01,3,22515.06
1203930619,2,12021,3,528,3,1,18,07,5,18563.43
1203930620,1,12021,3,528,2,2,50,06,2,30419.94
1203930621,1,12021,3,528,2,1,72,03,6,20868.18
1203930623,1,12021,3,528,2,2,61,04,2,12558.13
1203930624,1,12021,3,528,2,1,46,10,3,78831.74000000001
1203930801,1,12021,3,528,2,1,65,06,2,8451.280000000001
1203930802,1,12021,3,528,1,1,54,10,1,43597.64
1203930803,1,12021,3,528,2,1,56,03,2,85577.81
1203930805,1,12021,3,528,1,2,53,06,1,11068.05
1203930806,1,12021,3,528,2,1,80,05,2,14567.01
1203980207,1,12022,3,539,2,1,29,07,5,34802.13
1203980208,1,12022,3,539,3,2,73,04,2,37507.86
1203980209,1,12022,3,539,2,1,52,06,2,88506.20000000001
1203980210,1,12022,3,539,2,2,30,10,4,32419.88
1203980211,1,12022,3,539,3,2,44,01,6,36741.83
1203980212,1,12022,3,539,2,1,41,04,4,22250.49
1203980319,1,12022,3,539,2,1,41,06,3,42815.31
1203980319,2,12022,3,539,2,1,23,09,2,21130.42
1203980320,1,12022,3,539,1,1,73,04,1,26970.06
1203980321,1,12022,3,539,2,1,34,10,4,71036.85000000001
1203980322,1,12022,3,539,1,2,49,06,1,27848.87
1203980323,1,12022,3,539,2,1,53,04,4,44648.26
1203980324,1,12022,3,539,3,1,44,03,7,31857.49
1203980513,1,12022,3,539,3,1,72,01,4,20596.46
1203980513,2,12022,3,539,2,1,31,04,4,15676.61
1203980514,1,12022,3,539,2,1,58,06,4,33726.26
1203980515,1,12022,3,539,3,2,51,01,6,14168.99
1203980516,1,12022,3,539,2,1,43,04,3,28704.06
1203980517,1,12022,3,539,3,1,69,06,7,144196.56
1203980518,1,12022,3,539,2,1,44,06,4,27654.59
1203980701,1,12022,3,539,2,1,46,01,6,20124.55
1203980702,1,12022,3,539,2,1,56,06,3,16784.85
1203980703,1,12022,3,539,2,2,39,06,3,26835.55
1203980704,1,12022,3,539,2,2,52,10,3,58480.56000000001
1203980705,1,12022,3,539,2,2,31,06,7,13527.54
1203980706,1,12022,3,539,2,1,34,10,5,104877.02
1204114601,1,12029,3,727,2,2,51,06,4,32090.13
1204114602,1,12029,3,727,2,1,33,08,4,48163.62
1204114603,1,12029,3,727,2,2,45,10,3,24967.75
1204114605,1,12029,3,727,2,2,45,08,4,89999.98
1204114606,1,12029,3,727,2,1,57,04,3,36023.16
1204310001,1,12039,3,575,2,2,56,01,2,12988.47
1204310002,1,12039,3,575,2,1,28,04,3,15828.88
1204310003,1,12039,3,575,2,2,27,04,4,13688.05
1204310004,1,12039,3,575,2,1,39,08,5,63373.92999999999
1204310005,1,12039,3,575,3,2,51,01,4,13102.58
1204310219,1,12039,3,575,2,1,52,01,4,9103.51
1204310220,1,12039,3,575,2,1,28,06,4,7389.71
